2024-09-25 14:53:10.859536+02|1727268790.859536|28E/90323CF8|2811327823096
2024-09-25 14:53:11.866365+02|1727268791.866365|28E/9535F218|2811411952152
2024-09-25 14:53:12.873173+02|1727268792.873173|28E/9A358E28|2811495812648
2024-09-25 14:53:13.879385+02|1727268793.879385|28E/9F307608|2811579364872
2024-09-25 14:53:14.885917+02|1727268794.885917|28E/A438B900|2811663792384
2024-09-25 14:53:15.892666+02|1727268795.892666|28E/A948B300|2811748725504
2024-09-25 14:53:16.899211+02|1727268796.899211|28E/AE492920|2811832641824
2024-09-25 14:53:17.905633+02|1727268797.905633|28E/B32B2460|2811914560608
2024-09-25 14:53:18.911864+02|1727268798.911864|28E/B8215600|2811997804032
2024-09-25 14:53:19.917868+02|1727268799.917868|28E/BD1B8150|2812081307984
2024-09-25 14:53:20.923605+02|1727268800.923605|28E/C20F86D0|2812164409040
2024-09-25 14:53:21.929524+02|1727268801.929524|28E/C70BBB50|2812248046416
2024-09-25 14:53:22.935297+02|1727268802.935297|28E/CBE021D0|2812329075152
2024-09-25 14:53:23.941193+02|1727268803.941193|28E/D0FA9FC8|2812414697416
2024-09-25 14:53:24.947472+02|1727268804.947472|28E/D5F6CFB8|2812498333624
2024-09-25 14:53:25.953504+02|1727268805.953504|28E/D6D14330|2812512650032
2024-09-25 14:53:26.959988+02|1727268806.959988|28E/D9FB9170|2812565754224
2024-09-25 14:53:27.96609+02|1727268807.966090|28E/DF0C0CF0|2812650720496
2024-09-25 14:53:28.972743+02|1727268808.972743|28E/E403C850|2812734064720
2024-09-25 14:53:29.978763+02|1727268809.978763|28E/E90D6BE0|2812818582496
2024-09-25 14:53:30.985441+02|1727268810.985441|28E/EE0D95D0|2812902479312
2024-09-25 14:53:31.991617+02|1727268811.991617|28E/F316D030|2812986970160
2024-09-25 14:53:32.99806+02|1727268812.998060|28E/F81D1250|2813071266384
2024-09-25 14:53:34.004376+02|1727268814.004376|28E/FD05AF78|2813153619832
2024-09-25 14:53:35.010274+02|1727268815.010274|28F/1C73618|2813233411608
2024-09-25 14:53:36.016655+02|1727268816.016655|28F/6B48FE0|2813316075488
2024-09-25 14:53:37.022808+02|1727268817.022808|28F/B909708|2813397604104
2024-09-25 14:53:38.028571+02|1727268818.028571|28F/108FF5C8|2813481448904
2024-09-25 14:53:39.035007+02|1727268819.035007|28F/158E7F00|2813565239040
2024-09-25 14:53:40.043431+02|1727268820.043431|28F/1A54E3D0|2813645349840
2024-09-25 14:53:41.049447+02|1727268821.049447|28F/1F416650|2813727958608
2024-09-25 14:53:42.055579+02|1727268822.055579|28F/24280A48|2813810182728
2024-09-25 14:53:43.062989+02|1727268823.062989|28F/290739E8|2813891918312
2024-09-25 14:53:44.068985+02|1727268824.068985|28F/2DD770C8|2813972672712
2024-09-25 14:53:45.076624+02|1727268825.076624|28F/326055A0|2814048753056
2024-09-25 14:53:46.083871+02|1727268826.083871|28F/36F0BD90|2814125325712
2024-09-25 14:53:47.090033+02|1727268827.090033|28F/3B8AF0D8|2814202540248
2024-09-25 14:53:48.099667+02|1727268828.099667|28F/3FECCB48|2814276062024
2024-09-25 14:53:49.106561+02|1727268829.106561|28F/4435EC40|2814347963456
2024-09-25 14:53:50.112946+02|1727268830.112946|28F/48A47C50|2814422318160
2024-09-25 14:53:51.11967+02|1727268831.119670|28F/4D9C1490|2814505653392
2024-09-25 14:53:52.126+02|1727268832.126000|28F/5230FDE8|2814582521320
2024-09-25 14:53:53.131994+02|1727268833.131994|28F/570CD770|2814664038256
2024-09-25 14:53:54.138123+02|1727268834.138123|28F/5C25E670|2814749566576
2024-09-25 14:53:55.145158+02|1727268835.145158|28F/612538B0|2814833408176
2024-09-25 14:53:56.151381+02|1727268836.151381|28F/661B0550|2814916625744
2024-09-25 14:53:57.15742+02|1727268837.157420|28F/6AAC12D0|2814993240784
2024-09-25 14:53:58.163304+02|1727268838.163304|28F/6AFF60B0|2814998700208
2024-09-25 14:53:59.171183+02|1727268839.171183|28F/6F843EB8|2815074516664
2024-09-25 14:54:00.176952+02|1727268840.176952|28F/747206F0|2815157208816
2024-09-25 14:54:01.18331+02|1727268841.183310|28F/795EF2B0|2815239844528
2024-09-25 14:54:02.189425+02|1727268842.189425|28F/7E56DFA8|2815323201448
2024-09-25 14:54:03.195303+02|1727268843.195303|28F/835437F8|2815406913528
2024-09-25 14:54:04.201481+02|1727268844.201481|28F/88545800|2815490807808
2024-09-25 14:54:05.207746+02|1727268845.207746|28F/8D330FE8|2815572512744
2024-09-25 14:54:06.213751+02|1727268846.213751|28F/92225D20|2815655304480
2024-09-25 14:54:07.219479+02|1727268847.219479|28F/97022178|2815737078136
2024-09-25 14:54:08.225612+02|1727268848.225612|28F/9C00DC68|2815820881000
2024-09-25 14:54:09.231489+02|1727268849.231489|28F/A0E62538|2815903016248
2024-09-25 14:54:10.238144+02|1727268850.238144|28F/A5DB5890|2815986194576
2024-09-25 14:54:11.244831+02|1727268851.244831|28F/AACB0778|2816069011320
2024-09-25 14:54:12.251321+02|1727268852.251321|28F/AFA4AAF8|2816150383352
2024-09-25 14:54:13.25727+02|1727268853.257270|28F/B4A1A7B0|2816234071984
2024-09-25 14:54:14.263586+02|1727268854.263586|28F/B9922878|2816316942456
2024-09-25 14:54:15.269411+02|1727268855.269411|28F/BE43CC58|2816395693144
2024-09-25 14:54:16.275815+02|1727268856.275815|28F/C30232C8|2816475280072
2024-09-25 14:54:17.281967+02|1727268857.281967|28F/C7BC34A0|2816554579104
2024-09-25 14:54:18.288507+02|1727268858.288507|28F/CC7232E0|2816633615072
2024-09-25 14:54:19.294476+02|1727268859.294476|28F/D12365B0|2816712336816
2024-09-25 14:54:20.30071+02|1727268860.300710|28F/D5CC9418|2816790533144
2024-09-25 14:54:21.306554+02|1727268861.306554|28F/DAA631B0|2816871903664
2024-09-25 14:54:22.31244+02|1727268862.312440|28F/DF6FCD28|2816952225064
2024-09-25 14:54:23.318409+02|1727268863.318409|28F/E44B7D08|2817033731336
2024-09-25 14:54:24.324605+02|1727268864.324605|28F/E9057A20|2817113029152
2024-09-25 14:54:25.3308+02|1727268865.330800|28F/EDCBC970|2817193134448
2024-09-25 14:54:26.33703+02|1727268866.337030|28F/F2964C00|2817273515008
2024-09-25 14:54:27.343545+02|1727268867.343545|28F/F75B5910|2817353537808
2024-09-25 14:54:28.350112+02|1727268868.350112|28F/FC0CEF90|2817432285072
2024-09-25 14:54:29.356231+02|1727268869.356231|28F/FF829338|2817490326328
2024-09-25 14:54:30.362225+02|1727268870.362225|290/D4ACA0|2817512484000
2024-09-25 14:54:31.369296+02|1727268871.369296|290/5952520|2817592206624
2024-09-25 14:54:32.376103+02|1727268872.376103|290/A4822C8|2817671045832
2024-09-25 14:54:33.382299+02|1727268873.382299|290/F0C6C28|2817751018536
2024-09-25 14:54:34.388251+02|1727268874.388251|290/13C7A228|2817830396456
2024-09-25 14:54:35.394198+02|1727268875.394198|290/187CD258|2817909379672
2024-09-25 14:54:36.400463+02|1727268876.400463|290/1D3FD6D0|2817989269200
2024-09-25 14:54:37.406267+02|1727268877.406267|290/21E9A3B8|2818067506104
2024-09-25 14:54:38.412487+02|1727268878.412487|290/269CAC68|2818146348136
2024-09-25 14:54:39.418365+02|1727268879.418365|290/2B632910|2818226465040
2024-09-25 14:54:40.4243+02|1727268880.424300|290/30233D48|2818306161992
2024-09-25 14:54:41.431174+02|1727268881.431174|290/34DAF930|2818385312048
2024-09-25 14:54:42.437473+02|1727268882.437473|290/3988B748|2818463807304
2024-09-25 14:54:43.443687+02|1727268883.443687|290/3E5C6430|2818544788528
2024-09-25 14:54:44.451379+02|1727268884.451379|290/46E0A000|2818687672320
2024-09-25 14:54:45.460333+02|1727268885.460333|290/50959A50|2818850527824
2024-09-25 14:54:46.46871+02|1727268886.468710|290/54EAC7B8|2818923218872
2024-09-25 14:54:47.476552+02|1727268887.476552|290/5940B3E0|2818995958752
2024-09-25 14:54:48.485887+02|1727268888.485887|290/628A91D8|2819151794648
2024-09-25 14:54:49.496378+02|1727268889.496378|290/6BDBD650|2819308115536
2024-09-25 14:54:50.506012+02|1727268890.506012|290/7237A000|2819414794240
2024-09-25 14:54:51.514842+02|1727268891.514842|290/78C71420|2819524858912
2024-09-25 14:54:52.520658+02|1727268892.520658|290/7EC5BCC0|2819625434304
2024-09-25 14:54:53.527864+02|1727268893.527864|290/83726FF8|2819703861240
2024-09-25 14:54:54.533804+02|1727268894.533804|290/881F9620|2819782317600
2024-09-25 14:54:55.539954+02|1727268895.539954|290/8D01F368|2819864261480
2024-09-25 14:54:56.546048+02|1727268896.546048|290/91CFBAB0|2819944856240
2024-09-25 14:54:57.552122+02|1727268897.552122|290/96B18C58|2820026764376
2024-09-25 14:54:58.557874+02|1727268898.557874|290/9B873238|2820107874872
2024-09-25 14:54:59.564226+02|1727268899.564226|290/A06374D0|2820189418704
2024-09-25 14:55:00.570783+02|1727268900.570783|290/A5394460|2820270539872
2024-09-25 14:55:01.577096+02|1727268901.577096|290/A6D44C70|2820297477232
2024-09-25 14:55:02.582875+02|1727268902.582875|290/A8DA3F58|2820331421528
2024-09-25 14:55:03.589119+02|1727268903.589119|290/AD8333F0|2820409603056
2024-09-25 14:55:04.59544+02|1727268904.595440|290/B22D76F8|2820487870200
2024-09-25 14:55:05.602133+02|1727268905.602133|290/B6CB9300|2820565340928
2024-09-25 14:55:06.608343+02|1727268906.608343|290/BB810498|2820644340888
2024-09-25 14:55:07.614356+02|1727268907.614356|290/C0330778|2820723115896
2024-09-25 14:55:08.620346+02|1727268908.620346|290/C4E891E8|2820802122216
2024-09-25 14:55:09.626438+02|1727268909.626438|290/C9AF0120|2820882235680
2024-09-25 14:55:10.633022+02|1727268910.633022|290/CE7D7490|2820962874512
2024-09-25 14:55:11.63982+02|1727268911.639820|290/D32E3990|2821041568144
2024-09-25 14:55:12.645754+02|1727268912.645754|290/D7BF6690|2821118191248
2024-09-25 14:55:13.651757+02|1727268913.651757|290/DC4A2620|2821194393120
2024-09-25 14:55:14.658434+02|1727268914.658434|290/E112B808|2821274646536
2024-09-25 14:55:15.664166+02|1727268915.664166|290/E5B1BC98|2821352176792
2024-09-25 14:55:16.670673+02|1727268916.670673|290/EA5A8D68|2821430349160
2024-09-25 14:55:17.676757+02|1727268917.676757|290/EF038328|2821508530984
2024-09-25 14:55:18.68288+02|1727268918.682880|290/F3986320|2821585396512
2024-09-25 14:55:19.689345+02|1727268919.689345|290/F83BB778|2821663209336
2024-09-25 14:55:20.695791+02|1727268920.695791|290/FCD0CA40|2821740087872
2024-09-25 14:55:21.70166+02|1727268921.701660|291/15EDF88|2821816508296
2024-09-25 14:55:22.708617+02|1727268922.708617|291/6092550|2821894776144
2024-09-25 14:55:23.714536+02|1727268923.714536|291/A94FD80|2821971049856
2024-09-25 14:55:24.720565+02|1727268924.720565|291/F325370|2822048469872
2024-09-25 14:55:25.726427+02|1727268925.726427|291/13E2DA08|2822127147528
2024-09-25 14:55:26.732718+02|1727268926.732718|291/189CD2A0|2822206444192
2024-09-25 14:55:27.739646+02|1727268927.739646|291/1D3ACAC8|2822283905736
2024-09-25 14:55:28.746397+02|1727268928.746397|291/21D015D0|2822360798672
2024-09-25 14:55:29.752434+02|1727268929.752434|291/265D80E0|2822437175520
2024-09-25 14:55:30.758373+02|1727268930.758373|291/2B1603B0|2822516376496
2024-09-25 14:55:31.765065+02|1727268931.765065|291/2FA69318|2822592959256
2024-09-25 14:55:32.771778+02|1727268932.771778|291/3447E798|2822670641048
2024-09-25 14:55:33.778742+02|1727268933.778742|291/355BF5D8|2822688732632
2024-09-25 14:55:34.785219+02|1727268934.785219|291/38C774E0|2822746109152
2024-09-25 14:55:35.791301+02|1727268935.791301|291/3D36D548|2822820517192
2024-09-25 14:55:36.798115+02|1727268936.798115|291/4191DF28|2822893592360
2024-09-25 14:55:37.80476+02|1727268937.804760|291/460B8120|2822968672544
2024-09-25 14:55:38.810704+02|1727268938.810704|291/4A871100|2823043879168
2024-09-25 14:55:39.816513+02|1727268939.816513|291/4F031658|2823119115864
2024-09-25 14:55:40.823115+02|1727268940.823115|291/537DC5F0|2823194265072
2024-09-25 14:55:41.829016+02|1727268941.829016|291/583EC120|2823274021152
2024-09-25 14:55:42.834825+02|1727268942.834825|291/5CE808A8|2823352223912
2024-09-25 14:55:43.840745+02|1727268943.840745|291/617D0200|2823429095936
2024-09-25 14:55:44.847227+02|1727268944.847227|291/65C8A1C8|2823501160904
2024-09-25 14:55:45.853954+02|1727268945.853954|291/69E64728|2823570212648
2024-09-25 14:55:46.860523+02|1727268946.860523|291/6E058118|2823639367960
2024-09-25 14:55:47.867503+02|1727268947.867503|291/723DA138|2823710155064
2024-09-25 14:55:48.879636+02|1727268948.879636|291/765DD210|2823779373584
2024-09-25 14:55:49.886398+02|1727268949.886398|291/7A816398|2823848813464
2024-09-25 14:55:50.893805+02|1727268950.893805|291/7EAC76B0|2823918745264
2024-09-25 14:55:51.903066+02|1727268951.903066|291/82BFB018|2823987114008
2024-09-25 14:55:52.911486+02|1727268952.911486|291/86BDE8C8|2824054106312
2024-09-25 14:55:53.91797+02|1727268953.917970|291/8A909BC8|2824118246344
2024-09-25 14:55:54.924432+02|1727268954.924432|291/8F054C60|2824193002592
2024-09-25 14:55:55.930266+02|1727268955.930266|291/938888D8|2824268712152
2024-09-25 14:55:56.939789+02|1727268956.939789|291/97256CF8|2824329325816
2024-09-25 14:55:57.947698+02|1727268957.947698|291/9BD56A50|2824407968336
2024-09-25 14:55:58.953726+02|1727268958.953726|291/A0663408|2824484566024
2024-09-25 14:55:59.959886+02|1727268959.959886|291/A1BDE998|2824507091352
2024-09-25 14:56:00.966083+02|1727268960.966083|291/A443E6C0|2824549426880
2024-09-25 14:56:01.972511+02|1727268961.972511|291/A867E230|2824618893872
2024-09-25 14:56:02.979153+02|1727268962.979153|291/AD00F110|2824696033552
2024-09-25 14:56:03.985175+02|1727268963.985175|291/B19813F0|2824773047280
2024-09-25 14:56:04.991163+02|1727268964.991163|291/B57423F8|2824837800952
2024-09-25 14:56:05.998533+02|1727268965.998533|291/B9E4CD20|2824912293152
2024-09-25 14:56:07.006533+02|1727268967.006533|291/BE72B0A8|2824988700840
2024-09-25 14:56:08.017897+02|1727268968.017897|291/C3015950|2825065158992
2024-09-25 14:56:09.026019+02|1727268969.026019|291/C79C5AE8|2825142426344
2024-09-25 14:56:10.033912+02|1727268970.033912|291/CC4A14D8|2825220920536
2024-09-25 14:56:11.04005+02|1727268971.040050|291/D0FD8388|2825299788680
2024-09-25 14:56:12.046203+02|1727268972.046203|291/D5B248F8|2825378744568
2024-09-25 14:56:13.05215+02|1727268973.052150|291/DA378F28|2825454587688
2024-09-25 14:56:14.057924+02|1727268974.057924|291/DEB3F068|2825529847912
2024-09-25 14:56:15.063596+02|1727268975.063596|291/E329BD80|2825604676992
2024-09-25 14:56:16.069909+02|1727268976.069909|291/E6C8F6E0|2825665443552
2024-09-25 14:56:17.075879+02|1727268977.075879|291/EB273850|2825738729552
2024-09-25 14:56:18.081872+02|1727268978.081872|291/EF966130|2825813123376
2024-09-25 14:56:19.088443+02|1727268979.088443|291/F4113730|2825888282416
2024-09-25 14:56:20.095079+02|1727268980.095079|291/F87F3F20|2825962602272
2024-09-25 14:56:21.101024+02|1727268981.101024|291/FD036038|2826038370360
2024-09-25 14:56:22.107072+02|1727268982.107072|292/17E1C08|2826113522696
2024-09-25 14:56:23.113747+02|1727268983.113747|292/617A920|2826190694688
2024-09-25 14:56:24.120265+02|1727268984.120265|292/AA04EB0|2826266758832
2024-09-25 14:56:25.126673+02|1727268985.126673|292/F217470|2826342331504
2024-09-25 14:56:26.133001+02|1727268986.133001|292/1394BCC8|2826416995528
2024-09-25 14:56:27.140226+02|1727268987.140226|292/181CC9D0|2826493020624
2024-09-25 14:56:28.146286+02|1727268988.146286|292/1CA499F0|2826569030128
2024-09-25 14:56:29.152169+02|1727268989.152169|292/2116BC28|2826643618856
2024-09-25 14:56:30.158119+02|1727268990.158119|292/258E0F28|2826718547752
2024-09-25 14:56:31.164234+02|1727268991.164234|292/2A1C8978|2826794994040
2024-09-25 14:56:32.170163+02|1727268992.170163|292/2E4B8E30|2826865184304
2024-09-25 14:56:33.176579+02|1727268993.176579|292/32E99C98|2826942651544
2024-09-25 14:56:34.182711+02|1727268994.182711|292/376894E0|2827018081504
2024-09-25 14:56:35.188859+02|1727268995.188859|292/3BD66AA0|2827092388512
2024-09-25 14:56:36.195091+02|1727268996.195091|292/405DBFF0|2827168366576
2024-09-25 14:56:37.201133+02|1727268997.201133|292/43852D40|2827221282112
2024-09-25 14:56:38.206945+02|1727268998.206945|292/442D94D8|2827232318680
2024-09-25 14:56:39.212628+02|1727268999.212628|292/48269438|2827298968632
2024-09-25 14:56:40.218705+02|1727269000.218705|292/4C83F460|2827372196960
2024-09-25 14:56:41.22513+02|1727269001.225130|292/50CE87F8|2827444193272
2024-09-25 14:56:42.230995+02|1727269002.230995|292/551F8BC0|2827516611520
2024-09-25 14:56:43.2374+02|1727269003.237400|292/59835170|2827590259056
2024-09-25 14:56:44.244274+02|1727269004.244274|292/60136F38|2827700367160
2024-09-25 14:56:45.251563+02|1727269005.251563|292/68FCE758|2827849885528
2024-09-25 14:56:46.259079+02|1727269006.259079|292/6CF397C8|2827916384200
2024-09-25 14:56:47.265584+02|1727269007.265584|292/707113C8|2827974939592
2024-09-25 14:56:48.27214+02|1727269008.272140|292/738B2D40|2828026981696
2024-09-25 14:56:49.278482+02|1727269009.278482|292/7780AD80|2828093402496
2024-09-25 14:56:50.285206+02|1727269010.285206|292/7F135210|2828220453392
2024-09-25 14:56:51.291762+02|1727269011.291762|292/82243588|2828271891848
2024-09-25 14:56:52.300482+02|1727269012.300482|292/85F9C5F0|2828336219632
2024-09-25 14:56:53.30804+02|1727269013.308040|292/8DC2F6B8|2828466845368
2024-09-25 14:56:54.314642+02|1727269014.314642|292/912DD1E0|2828524179936
2024-09-25 14:56:55.321841+02|1727269015.321841|292/966CB110|2828612186384
2024-09-25 14:56:56.328207+02|1727269016.328207|292/9B7AB818|2828696991768
2024-09-25 14:56:57.335244+02|1727269017.335244|292/A095DF30|2828782657328
2024-09-25 14:56:58.342063+02|1727269018.342063|292/A4DE3D70|2828854508912
2024-09-25 14:56:59.3482+02|1727269019.348200|292/A96265F0|2828930278896
2024-09-25 14:57:00.354617+02|1727269020.354617|292/ADCC2870|2829004318832
2024-09-25 14:57:01.36081+02|1727269021.360810|292/B139CFA0|2829061836704
2024-09-25 14:57:02.36706+02|1727269022.367060|292/B54AF2F8|2829130068728
2024-09-25 14:57:03.372954+02|1727269023.372954|292/B9C60D50|2829205245264
2024-09-25 14:57:04.380368+02|1727269024.380368|292/BE42F3B8|2829280539576
2024-09-25 14:57:05.386253+02|1727269025.386253|292/C2881D28|2829352181032
2024-09-25 14:57:06.393008+02|1727269026.393008|292/C706D108|2829427593480
2024-09-25 14:57:07.40047+02|1727269027.400470|292/CB911650|2829503764048
2024-09-25 14:57:08.407512+02|1727269028.407512|292/CFFE04B0|2829578011824
2024-09-25 14:57:09.413772+02|1727269029.413772|292/D31B2150|2829630251344
2024-09-25 14:57:10.422114+02|1727269030.422114|292/D5E68FC8|2829677137864
2024-09-25 14:57:11.429053+02|1727269031.429053|292/DA74FC10|2829753580560
2024-09-25 14:57:12.437323+02|1727269032.437323|292/DEF1FD38|2829828881720
2024-09-25 14:57:13.44452+02|1727269033.444520|292/E3844880|2829905578112
2024-09-25 14:57:14.452198+02|1727269034.452198|292/E80DC190|2829981696400
2024-09-25 14:57:15.458182+02|1727269035.458182|292/EA2EBCB0|2830017412272
2024-09-25 14:57:16.464274+02|1727269036.464274|292/EE214258|2830083637848
2024-09-25 14:57:17.472664+02|1727269037.472664|292/F292DC00|2830158191616
2024-09-25 14:57:18.479802+02|1727269038.479802|292/F6FA5D40|2830232083776
2024-09-25 14:57:19.487066+02|1727269039.487066|292/FB4954E0|2830304367840
2024-09-25 14:57:20.493166+02|1727269040.493166|292/FF9C4298|2830376911512
2024-09-25 14:57:21.499116+02|1727269041.499116|293/3FFA810|2830450534416
2024-09-25 14:57:22.505174+02|1727269042.505174|293/863D130|2830524207408
2024-09-25 14:57:23.511702+02|1727269043.511702|293/CB47918|2830596602136
2024-09-25 14:57:24.518227+02|1727269044.518227|293/110534B0|2830669001904
2024-09-25 14:57:25.524817+02|1727269045.524817|293/156245F8|2830742210040
2024-09-25 14:57:26.530591+02|1727269046.530591|293/19B7C448|2830814921800
2024-09-25 14:57:27.53698+02|1727269047.536980|293/1DE74728|2830885144360
2024-09-25 14:57:28.54282+02|1727269048.542820|293/226D7098|2830961045656
2024-09-25 14:57:29.548819+02|1727269049.548819|293/26FB52C8|2831037453000
2024-09-25 14:57:30.554618+02|1727269050.554618|293/2B644B28|2831111441192
2024-09-25 14:57:31.56075+02|1727269051.560750|293/2FE5D6C0|2831187039936
2024-09-25 14:57:32.566574+02|1727269052.566574|293/34840EB0|2831264517808
2024-09-25 14:57:33.573037+02|1727269053.573037|293/38FFA990|2831339727248
2024-09-25 14:57:34.58004+02|1727269054.580040|293/3D75C900|2831414577408
2024-09-25 14:57:35.586862+02|1727269055.586862|293/41C4B540|2831486858560
2024-09-25 14:57:36.592792+02|1727269056.592792|293/454420F8|2831545540856
2024-09-25 14:57:37.599801+02|1727269057.599801|293/49BF3BE8|2831620717544
2024-09-25 14:57:38.606007+02|1727269058.606007|293/4E32D5A8|2831695402408
2024-09-25 14:57:39.612734+02|1727269059.612734|293/52920858|2831768750168
2024-09-25 14:57:40.618973+02|1727269060.618973|293/570043E0|2831843083232
2024-09-25 14:57:41.625206+02|1727269061.625206|293/5A987490|2831903388816
2024-09-25 14:57:42.632254+02|1727269062.632254|293/5EDCB3C8|2831974970312
2024-09-25 14:57:43.63986+02|1727269063.639860|293/635380A8|2832049864872
2024-09-25 14:57:44.647347+02|1727269064.647347|293/67909C88|2832120978568
2024-09-25 14:57:45.654555+02|1727269065.654555|293/6BCB3AD0|2832191929040
2024-09-25 14:57:46.661316+02|1727269066.661316|293/6FDEF910|2832260331792
2024-09-25 14:57:47.667984+02|1727269067.667984|293/718A7FB8|2832288350136
2024-09-25 14:57:48.675438+02|1727269068.675438|293/74D0F1B8|2832343298488
2024-09-25 14:57:49.681572+02|1727269069.681572|293/78B179F0|2832408345072
2024-09-25 14:57:50.688044+02|1727269070.688044|293/7C8E92E8|2832473166568
2024-09-25 14:57:51.697704+02|1727269071.697704|293/7FD5DF78|2832528170872
2024-09-25 14:57:52.706103+02|1727269072.706103|293/8325E778|2832583747448
2024-09-25 14:57:53.716619+02|1727269073.716619|293/87393028|2832652120104
2024-09-25 14:57:54.723958+02|1727269074.723958|293/8AD1E2E0|2832712458976
2024-09-25 14:57:55.7327+02|1727269075.732700|293/8E538AB8|2832771287736
2024-09-25 14:57:56.740147+02|1727269076.740147|293/924DEB60|2832838028128
2024-09-25 14:57:57.747761+02|1727269077.747761|293/95FDD4D0|2832899888336
2024-09-25 14:57:58.754368+02|1727269078.754368|293/99843C38|2832959028280
2024-09-25 14:57:59.763568+02|1727269079.763568|293/9D543888|2833022990472
2024-09-25 14:58:00.772992+02|1727269080.772992|293/A1B71248|2833096577608
2024-09-25 14:58:01.779353+02|1727269081.779353|293/A5937618|2833161352728
2024-09-25 14:58:02.785598+02|1727269082.785598|293/A9AE3A00|2833230215680
2024-09-25 14:58:03.791354+02|1727269083.791354|293/AE53C868|2833308174440
