2024-09-26 00:59:02.872793+02|1727305142.872793|2/27C7FA80|9257351808
2024-09-26 00:59:03.880173+02|1727305143.880173|2/3047D7F8|9399949304
2024-09-26 00:59:04.886406+02|1727305144.886406|2/38FD7120|9546068256
2024-09-26 00:59:05.893277+02|1727305145.893277|2/400704F0|9664136432
2024-09-26 00:59:06.899602+02|1727305146.899602|2/47F9E0B8|9797492920
2024-09-26 00:59:07.905832+02|1727305147.905832|2/51FC76C8|9965434568
2024-09-26 00:59:08.912631+02|1727305148.912631|2/5AC721F0|10112934384
2024-09-26 00:59:09.918578+02|1727305149.918578|2/61003DC0|10217340352
2024-09-26 00:59:10.925049+02|1727305150.925049|2/6509A440|10285065280
2024-09-26 00:59:11.930951+02|1727305151.930951|2/68FC0198|10351280536
2024-09-26 00:59:12.936606+02|1727305152.936606|2/6D01C8F8|10418768120
2024-09-26 00:59:13.943006+02|1727305153.943006|2/70FF7438|10485724216
2024-09-26 00:59:14.9492+02|1727305154.949200|2/74FFF2F8|10552865528
2024-09-26 00:59:15.955751+02|1727305155.955751|2/79339488|10623358088
2024-09-26 00:59:16.962838+02|1727305156.962838|2/7D638040|10693607488
2024-09-26 00:59:17.96938+02|1727305157.969380|2/81923808|10763778056
2024-09-26 00:59:18.975961+02|1727305158.975961|2/85AAABC0|10832489408
2024-09-26 00:59:19.98354+02|1727305159.983540|2/89C6FCA0|10901453984
2024-09-26 00:59:20.990925+02|1727305160.990925|2/8DEAC588|10970908040
2024-09-26 00:59:21.996642+02|1727305161.996642|2/91F8F1F8|11038945784
2024-09-26 00:59:23.002603+02|1727305163.002603|2/95C88048|11102879816
2024-09-26 00:59:24.008494+02|1727305164.008494|2/9841B5C8|11144377800
2024-09-26 00:59:25.015019+02|1727305165.015019|2/9C4686A8|11211802280
2024-09-26 00:59:26.021337+02|1727305166.021337|2/A0592930|11280132400
2024-09-26 00:59:27.027227+02|1727305167.027227|2/A488ECB0|11350371504
2024-09-26 00:59:28.033367+02|1727305168.033367|2/A8A93DC0|11419598272
2024-09-26 00:59:29.039744+02|1727305169.039744|2/ACB76040|11487633472
2024-09-26 00:59:30.046196+02|1727305170.046196|2/B0C0E588|11555366280
2024-09-26 00:59:31.052175+02|1727305171.052175|2/B4E51A10|11624847888
2024-09-26 00:59:32.059176+02|1727305172.059176|2/B8EAAB18|11692321560
2024-09-26 00:59:33.065016+02|1727305173.065016|2/BCD92368|11758281576
2024-09-26 00:59:34.071312+02|1727305174.071312|2/BFF79E78|11810610808
2024-09-26 00:59:35.077502+02|1727305175.077502|2/C3FE57F8|11878160376
2024-09-26 00:59:36.083391+02|1727305176.083391|2/C7FB40C0|11945066688
2024-09-26 00:59:37.089622+02|1727305177.089622|2/CC191990|12014131600
2024-09-26 00:59:38.096008+02|1727305178.096008|2/D0286D30|12082244912
2024-09-26 00:59:39.102069+02|1727305179.102069|2/D3FF91E8|12146676200
2024-09-26 00:59:40.107884+02|1727305180.107884|2/D813DE58|12215115352
2024-09-26 00:59:41.114025+02|1727305181.114025|2/DC258A78|12283382392
2024-09-26 00:59:42.120331+02|1727305182.120331|2/E04E4550|12353160528
2024-09-26 00:59:43.126522+02|1727305183.126522|2/E464C2C8|12421743304
2024-09-26 00:59:44.132592+02|1727305184.132592|2/E87528B8|12489926840
2024-09-26 00:59:45.138815+02|1727305185.138815|2/ECAC4D10|12560649488
2024-09-26 00:59:46.144653+02|1727305186.144653|2/F0D611F8|12630495736
2024-09-26 00:59:47.150909+02|1727305187.150909|2/F4F23898|12699449496
2024-09-26 00:59:48.15712+02|1727305188.157120|2/F8FA43C0|12767085504
2024-09-26 00:59:49.163418+02|1727305189.163418|2/FCEF3DA8|12833471912
2024-09-26 00:59:50.170284+02|1727305190.170284|2/FDE652F0|12849664752
2024-09-26 00:59:51.176256+02|1727305191.176256|3/1A32788|12912371592
2024-09-26 00:59:52.182744+02|1727305192.182744|3/562EE20|12975271456
2024-09-26 00:59:53.189741+02|1727305193.189741|3/92EDD78|13038968184
2024-09-26 00:59:54.19552+02|1727305194.195520|3/D385FC0|13106700224
2024-09-26 00:59:55.201579+02|1727305195.201579|3/1118DE38|13171744312
2024-09-26 00:59:56.207718+02|1727305196.207718|3/11EE93B8|13185749944
2024-09-26 00:59:57.214396+02|1727305197.214396|3/15C50B98|13250136984
2024-09-26 00:59:58.22019+02|1727305198.220190|3/19D56CA8|13318319272
2024-09-26 00:59:59.230757+02|1727305199.230757|3/1DDC6D10|13385886992
2024-09-26 01:00:00.237909+02|1727305200.237909|3/21E98F40|13453856576
2024-09-26 01:00:01.243946+02|1727305201.243946|3/25E8E140|13520920896
2024-09-26 01:00:02.249846+02|1727305202.249846|3/29AEB7A8|13584218024
2024-09-26 01:00:03.256499+02|1727305203.256499|3/2D6445F8|13646448120
2024-09-26 01:00:04.268378+02|1727305204.268378|3/311A8248|13708722760
2024-09-26 01:00:05.276235+02|1727305205.276235|3/34DD6630|13771826736
2024-09-26 01:00:06.28252+02|1727305206.282520|3/389C5298|13834670744
2024-09-26 01:00:07.295208+02|1727305207.295208|3/3C4EED50|13896707408
2024-09-26 01:00:08.301065+02|1727305208.301065|3/3FFD0A20|13958449696
2024-09-26 01:00:09.307747+02|1727305209.307747|3/436CBFE8|14016102376
2024-09-26 01:00:10.318436+02|1727305210.318436|3/47254F40|14078529344
2024-09-26 01:00:11.328219+02|1727305211.328219|3/4A8C4578|14135608696
2024-09-26 01:00:12.334765+02|1727305212.334765|3/4E3FDDC0|14197710272
2024-09-26 01:00:13.341367+02|1727305213.341367|3/522980D8|14263353560
2024-09-26 01:00:14.34824+02|1727305214.348240|3/5609D638|14328387128
2024-09-26 01:00:15.354334+02|1727305215.354334|3/59FFC838|14394837048
2024-09-26 01:00:16.360446+02|1727305216.360446|3/5DFFE950|14461954384
2024-09-26 01:00:17.366655+02|1727305217.366655|3/61DA4CD8|14526598360
2024-09-26 01:00:18.372871+02|1727305218.372871|3/65B5B1A8|14591308200
2024-09-26 01:00:19.378679+02|1727305219.378679|3/6990C258|14655996504
2024-09-26 01:00:20.384685+02|1727305220.384685|3/6D700330|14720959280
2024-09-26 01:00:21.390593+02|1727305221.390593|3/71483A50|14785460816
2024-09-26 01:00:22.396599+02|1727305222.396599|3/726C0588|14804583816
2024-09-26 01:00:23.402629+02|1727305223.402629|3/7614FAD8|14865988312
2024-09-26 01:00:24.408657+02|1727305224.408657|3/7A097018|14932340760
2024-09-26 01:00:25.41463+02|1727305225.414630|3/7DFE3988|14998714760
2024-09-26 01:00:26.420607+02|1727305226.420607|3/81F5B420|15065265184
2024-09-26 01:00:27.42695+02|1727305227.426950|3/85B8A9B8|15128373688
2024-09-26 01:00:28.432904+02|1727305228.432904|3/86E258E8|15147882728
2024-09-26 01:00:29.439059+02|1727305229.439059|3/8A7323F0|15207703536
2024-09-26 01:00:30.44497+02|1727305230.444970|3/8E2EA7E0|15270324192
2024-09-26 01:00:31.451342+02|1727305231.451342|3/91FDA188|15334220168
2024-09-26 01:00:32.457225+02|1727305232.457225|3/95E09148|15399424328
2024-09-26 01:00:33.463419+02|1727305233.463419|3/99C7C148|15464907080
2024-09-26 01:00:34.469747+02|1727305234.469747|3/9DABAED0|15530176208
2024-09-26 01:00:35.475552+02|1727305235.475552|3/A1A7C0B8|15597027512
2024-09-26 01:00:36.482002+02|1727305236.482002|3/A5A3A960|15663868256
2024-09-26 01:00:37.487968+02|1727305237.487968|3/A994F390|15730013072
2024-09-26 01:00:38.49685+02|1727305238.496850|3/AD663860|15794059360
2024-09-26 01:00:39.503605+02|1727305239.503605|3/B1587808|15860267016
2024-09-26 01:00:40.509504+02|1727305240.509504|3/B5225560|15923828064
2024-09-26 01:00:41.51529+02|1727305241.515290|3/B9402948|15992891720
2024-09-26 01:00:42.520781+02|1727305242.520781|3/BD161660|16057243232
2024-09-26 01:00:43.527257+02|1727305243.527257|3/C0FEB698|16122820248
2024-09-26 01:00:44.533093+02|1727305244.533093|3/C4FB96F0|16189724400
2024-09-26 01:00:45.539558+02|1727305245.539558|3/C8DCCAE0|16254814944
2024-09-26 01:00:46.545239+02|1727305246.545239|3/CCB82DF8|16319524344
2024-09-26 01:00:47.551976+02|1727305247.551976|3/D0B46860|16386386016
2024-09-26 01:00:48.557911+02|1727305248.557911|3/D4B90CE0|16453799136
2024-09-26 01:00:49.563755+02|1727305249.563755|3/D8A29C00|16519437312
2024-09-26 01:00:50.570087+02|1727305250.570087|3/DCB23698|16587568792
2024-09-26 01:00:51.577097+02|1727305251.577097|3/E0B47A60|16654826080
2024-09-26 01:00:52.583382+02|1727305252.583382|3/E49F7C50|16720559184
2024-09-26 01:00:53.590935+02|1727305253.590935|3/E8978C68|16787147880
2024-09-26 01:00:54.597665+02|1727305254.597665|3/EB6E93B0|16834794416
2024-09-26 01:00:55.604101+02|1727305255.604101|3/EF4C6600|16899663360
2024-09-26 01:00:56.611278+02|1727305256.611278|3/F34F5870|16966965360
2024-09-26 01:00:57.617421+02|1727305257.617421|3/F733DBD0|17032272848
2024-09-26 01:00:58.624259+02|1727305258.624259|3/FB1811B8|17097560504
2024-09-26 01:00:59.630796+02|1727305259.630796|3/FD606518|17135854872
2024-09-26 01:01:00.636694+02|1727305260.636694|3/FFA99298|17174205080
2024-09-26 01:01:01.642566+02|1727305261.642566|4/2AC3A50|17224710736
2024-09-26 01:01:02.648735+02|1727305262.648735|4/6A1A8C0|17291126976
2024-09-26 01:01:03.655048+02|1727305263.655048|4/ACD1BE0|17361083360
2024-09-26 01:01:04.661851+02|1727305264.661851|4/EB07870|17426315376
2024-09-26 01:01:05.667795+02|1727305265.667795|4/12A789A8|17492838824
2024-09-26 01:01:06.673825+02|1727305266.673825|4/16A9F040|17560105024
2024-09-26 01:01:07.680287+02|1727305267.680287|4/1AADD7D8|17627469784
2024-09-26 01:01:08.686221+02|1727305268.686221|4/1EE80BA8|17698393000
