pgbench: setting random seed to 0
pgbench (18devel)
progress: 1727305183.797 s, 692.6 tps, lat 11.524 ms stddev 3.522, 0 failed
progress: 1727310243.797 s, 888.8 tps, lat 9.006 ms stddev 3.767, 0 failed
progress: 1727310248.797 s, 975.0 tps, lat 8.204 ms stddev 1.368, 0 failed
progress: 1727310253.797 s, 951.8 tps, lat 8.401 ms stddev 2.038, 0 failed
progress: 1727310258.797 s, 1007.6 tps, lat 7.938 ms stddev 1.342, 0 failed
progress: 1727310263.797 s, 990.4 tps, lat 8.082 ms stddev 3.520, 0 failed
progress: 1727310268.796 s, 1008.8 tps, lat 7.931 ms stddev 1.279, 0 failed
progress: 1727310273.796 s, 974.4 tps, lat 8.209 ms stddev 5.511, 0 failed
progress: 1727310278.796 s, 956.2 tps, lat 8.359 ms stddev 1.960, 0 failed
progress: 1727310283.797 s, 979.0 tps, lat 8.171 ms stddev 1.374, 0 failed
progress: 1727310288.797 s, 1026.6 tps, lat 7.793 ms stddev 2.777, 0 failed
progress: 1727310293.796 s, 1005.0 tps, lat 7.958 ms stddev 3.372, 0 failed
progress: 1727310298.797 s, 977.0 tps, lat 8.189 ms stddev 2.784, 0 failed
progress: 1727310303.796 s, 1002.0 tps, lat 7.984 ms stddev 1.895, 0 failed
progress: 1727310308.796 s, 1068.6 tps, lat 7.484 ms stddev 2.654, 0 failed
progress: 1727310313.796 s, 1080.6 tps, lat 7.408 ms stddev 2.181, 0 failed
progress: 1727310318.796 s, 991.2 tps, lat 8.067 ms stddev 2.652, 0 failed
progress: 1727310323.797 s, 1002.0 tps, lat 7.979 ms stddev 3.291, 0 failed
progress: 1727310328.797 s, 1079.8 tps, lat 7.410 ms stddev 1.144, 0 failed
progress: 1727310333.797 s, 1043.2 tps, lat 7.669 ms stddev 2.677, 0 failed
progress: 1727310338.797 s, 1019.0 tps, lat 7.849 ms stddev 1.904, 0 failed
progress: 1727310343.797 s, 987.6 tps, lat 8.098 ms stddev 7.177, 0 failed
progress: 1727310348.797 s, 976.2 tps, lat 8.194 ms stddev 5.903, 0 failed
progress: 1727310353.796 s, 847.8 tps, lat 9.440 ms stddev 8.936, 0 failed
progress: 1727310358.796 s, 966.4 tps, lat 8.275 ms stddev 2.978, 0 failed
progress: 1727310363.797 s, 1050.0 tps, lat 7.618 ms stddev 1.441, 0 failed
progress: 1727310368.797 s, 1045.8 tps, lat 7.647 ms stddev 1.246, 0 failed
progress: 1727310373.796 s, 1062.6 tps, lat 7.534 ms stddev 1.135, 0 failed
progress: 1727310378.796 s, 1010.0 tps, lat 7.912 ms stddev 2.408, 0 failed
progress: 1727310383.796 s, 975.8 tps, lat 8.208 ms stddev 3.086, 0 failed
progress: 1727310388.796 s, 943.8 tps, lat 8.465 ms stddev 3.309, 0 failed
progress: 1727310393.797 s, 908.0 tps, lat 8.817 ms stddev 5.130, 0 failed
progress: 1727310398.796 s, 1024.0 tps, lat 7.806 ms stddev 1.274, 0 failed
progress: 1727310403.797 s, 1015.8 tps, lat 7.877 ms stddev 4.513, 0 failed
progress: 1727310408.796 s, 962.6 tps, lat 8.318 ms stddev 3.090, 0 failed
progress: 1727310413.796 s, 914.0 tps, lat 8.742 ms stddev 4.336, 0 failed
progress: 1727310418.797 s, 990.6 tps, lat 8.079 ms stddev 2.562, 0 failed
progress: 1727310423.797 s, 1011.4 tps, lat 7.901 ms stddev 1.216, 0 failed
progress: 1727310428.797 s, 986.2 tps, lat 8.119 ms stddev 3.440, 0 failed
progress: 1727310433.797 s, 1035.2 tps, lat 7.727 ms stddev 1.395, 0 failed
progress: 1727310438.797 s, 849.6 tps, lat 9.413 ms stddev 4.151, 0 failed
progress: 1727310443.796 s, 975.6 tps, lat 8.205 ms stddev 3.095, 0 failed
progress: 1727310448.797 s, 1009.8 tps, lat 7.918 ms stddev 1.286, 0 failed
progress: 1727310453.796 s, 1062.8 tps, lat 7.530 ms stddev 1.898, 0 failed
progress: 1727310458.797 s, 1074.6 tps, lat 7.440 ms stddev 1.113, 0 failed
progress: 1727310463.797 s, 969.4 tps, lat 8.254 ms stddev 4.389, 0 failed
progress: 1727310468.796 s, 971.0 tps, lat 8.241 ms stddev 3.780, 0 failed
progress: 1727310473.796 s, 1003.4 tps, lat 7.966 ms stddev 2.152, 0 failed
progress: 1727310478.796 s, 982.8 tps, lat 8.144 ms stddev 2.866, 0 failed
progress: 1727310483.796 s, 1013.8 tps, lat 7.890 ms stddev 2.004, 0 failed
progress: 1727310488.796 s, 1024.2 tps, lat 7.809 ms stddev 1.236, 0 failed
progress: 1727310493.797 s, 1010.8 tps, lat 7.911 ms stddev 2.149, 0 failed
progress: 1727310498.796 s, 898.2 tps, lat 8.904 ms stddev 3.946, 0 failed
progress: 1727310503.796 s, 1026.0 tps, lat 7.797 ms stddev 2.606, 0 failed
progress: 1727310508.796 s, 988.0 tps, lat 8.103 ms stddev 4.112, 0 failed
progress: 1727310513.796 s, 1132.8 tps, lat 7.061 ms stddev 2.189, 0 failed
progress: 1727310518.796 s, 1152.2 tps, lat 6.942 ms stddev 0.951, 0 failed
progress: 1727310523.797 s, 956.6 tps, lat 8.360 ms stddev 4.454, 0 failed
progress: 1727310528.796 s, 1020.6 tps, lat 7.843 ms stddev 2.729, 0 failed
progress: 1727310533.796 s, 1033.2 tps, lat 7.739 ms stddev 1.708, 0 failed
progress: 1727310538.797 s, 1050.8 tps, lat 7.613 ms stddev 1.240, 0 failed
progress: 1727310543.797 s, 1006.4 tps, lat 7.949 ms stddev 2.822, 0 failed
progress: 1727310548.796 s, 979.0 tps, lat 8.176 ms stddev 2.762, 0 failed
progress: 1727310553.796 s, 1007.8 tps, lat 7.938 ms stddev 1.357, 0 failed
progress: 1727310558.796 s, 874.2 tps, lat 9.144 ms stddev 3.993, 0 failed
progress: 1727310563.797 s, 939.0 tps, lat 8.512 ms stddev 3.149, 0 failed
progress: 1727310568.797 s, 981.4 tps, lat 8.157 ms stddev 1.673, 0 failed
progress: 1727310573.796 s, 987.6 tps, lat 8.106 ms stddev 2.934, 0 failed
progress: 1727310578.796 s, 977.0 tps, lat 8.185 ms stddev 3.245, 0 failed
progress: 1727310583.796 s, 962.8 tps, lat 8.304 ms stddev 3.152, 0 failed
progress: 1727310588.796 s, 1012.0 tps, lat 7.908 ms stddev 2.569, 0 failed
progress: 1727310593.797 s, 1010.0 tps, lat 7.916 ms stddev 1.624, 0 failed
progress: 1727310598.797 s, 1016.4 tps, lat 7.871 ms stddev 1.233, 0 failed
progress: 1727310603.796 s, 845.0 tps, lat 9.471 ms stddev 4.310, 0 failed
progress: 1727310608.796 s, 923.4 tps, lat 8.669 ms stddev 3.678, 0 failed
progress: 1727310613.796 s, 1065.6 tps, lat 7.506 ms stddev 1.238, 0 failed
progress: 1727310618.797 s, 957.0 tps, lat 8.352 ms stddev 3.270, 0 failed
progress: 1727310623.797 s, 994.0 tps, lat 8.047 ms stddev 2.199, 0 failed
progress: 1727310628.797 s, 990.8 tps, lat 8.074 ms stddev 3.367, 0 failed
progress: 1727310633.797 s, 858.0 tps, lat 9.323 ms stddev 4.302, 0 failed
progress: 1727310638.796 s, 1060.4 tps, lat 7.549 ms stddev 2.642, 0 failed
progress: 1727310643.796 s, 1155.6 tps, lat 6.917 ms stddev 0.929, 0 failed
progress: 1727310648.796 s, 1103.0 tps, lat 7.257 ms stddev 1.030, 0 failed
progress: 1727310653.796 s, 1104.0 tps, lat 7.243 ms stddev 1.032, 0 failed
progress: 1727310658.796 s, 1148.0 tps, lat 6.971 ms stddev 2.598, 0 failed
progress: 1727310663.797 s, 963.2 tps, lat 8.301 ms stddev 3.199, 0 failed
progress: 1727310668.797 s, 908.8 tps, lat 8.801 ms stddev 4.278, 0 failed
progress: 1727310673.796 s, 991.6 tps, lat 8.072 ms stddev 2.913, 0 failed
progress: 1727310678.796 s, 1080.4 tps, lat 7.397 ms stddev 1.038, 0 failed
progress: 1727310683.796 s, 972.6 tps, lat 8.233 ms stddev 4.607, 0 failed
progress: 1727310688.796 s, 1050.6 tps, lat 7.610 ms stddev 2.530, 0 failed
progress: 1727310693.797 s, 965.2 tps, lat 8.285 ms stddev 3.600, 0 failed
progress: 1727310698.797 s, 940.6 tps, lat 8.497 ms stddev 3.739, 0 failed
progress: 1727310703.796 s, 1027.0 tps, lat 7.802 ms stddev 2.553, 0 failed
progress: 1727310708.796 s, 1049.0 tps, lat 7.616 ms stddev 2.562, 0 failed
progress: 1727310713.797 s, 1002.0 tps, lat 7.989 ms stddev 3.250, 0 failed
progress: 1727310718.797 s, 1077.6 tps, lat 7.421 ms stddev 2.453, 0 failed
progress: 1727310723.797 s, 1097.0 tps, lat 7.296 ms stddev 1.103, 0 failed
progress: 1727310728.796 s, 956.0 tps, lat 8.363 ms stddev 3.471, 0 failed
progress: 1727310733.796 s, 988.2 tps, lat 8.104 ms stddev 2.810, 0 failed
progress: 1727310738.797 s, 1022.0 tps, lat 7.821 ms stddev 2.904, 0 failed
progress: 1727310743.797 s, 1046.6 tps, lat 7.646 ms stddev 3.381, 0 failed
progress: 1727310748.796 s, 1061.4 tps, lat 7.540 ms stddev 2.681, 0 failed
progress: 1727310753.797 s, 1157.0 tps, lat 6.908 ms stddev 0.887, 0 failed
progress: 1727310758.796 s, 1132.2 tps, lat 7.070 ms stddev 1.086, 0 failed
progress: 1727310763.796 s, 1223.4 tps, lat 6.532 ms stddev 0.801, 0 failed
progress: 1727310768.796 s, 866.2 tps, lat 9.246 ms stddev 4.511, 0 failed
progress: 1727310773.796 s, 1135.8 tps, lat 7.043 ms stddev 2.225, 0 failed
progress: 1727310778.796 s, 1043.2 tps, lat 7.668 ms stddev 4.875, 0 failed
progress: 1727310783.796 s, 1199.8 tps, lat 6.666 ms stddev 2.361, 0 failed
progress: 1727310788.796 s, 1202.2 tps, lat 6.654 ms stddev 0.851, 0 failed
progress: 1727310793.797 s, 1202.6 tps, lat 6.646 ms stddev 0.901, 0 failed
progress: 1727310798.796 s, 1031.6 tps, lat 7.756 ms stddev 3.750, 0 failed
progress: 1727310803.796 s, 1093.2 tps, lat 7.325 ms stddev 2.680, 0 failed
progress: 1727310808.797 s, 1276.2 tps, lat 6.263 ms stddev 2.361, 0 failed
progress: 1727310813.796 s, 1232.4 tps, lat 6.494 ms stddev 2.740, 0 failed
progress: 1727310818.797 s, 1211.6 tps, lat 6.602 ms stddev 0.833, 0 failed
progress: 1727310823.796 s, 1084.4 tps, lat 7.377 ms stddev 1.251, 0 failed
progress: 1727310828.796 s, 1051.8 tps, lat 7.605 ms stddev 1.143, 0 failed
progress: 1727310833.796 s, 933.6 tps, lat 8.568 ms stddev 3.872, 0 failed
progress: 1727310838.796 s, 891.6 tps, lat 8.973 ms stddev 3.041, 0 failed
progress: 1727310843.796 s, 950.6 tps, lat 8.408 ms stddev 3.110, 0 failed
progress: 1727310848.796 s, 1019.2 tps, lat 7.856 ms stddev 1.254, 0 failed
progress: 1727310853.797 s, 1003.8 tps, lat 7.965 ms stddev 1.373, 0 failed
progress: 1727310858.796 s, 1060.6 tps, lat 7.545 ms stddev 1.228, 0 failed
progress: 1727310863.796 s, 1016.0 tps, lat 7.874 ms stddev 1.854, 0 failed
progress: 1727310868.796 s, 973.2 tps, lat 8.210 ms stddev 2.895, 0 failed
progress: 1727310873.797 s, 937.8 tps, lat 8.535 ms stddev 2.992, 0 failed
progress: 1727310878.797 s, 1002.0 tps, lat 7.980 ms stddev 2.254, 0 failed
progress: 1727310883.796 s, 1080.4 tps, lat 7.413 ms stddev 1.436, 0 failed
progress: 1727310888.796 s, 1110.6 tps, lat 7.202 ms stddev 1.074, 0 failed
progress: 1727310893.796 s, 1102.0 tps, lat 7.257 ms stddev 1.086, 0 failed
progress: 1727310898.797 s, 649.4 tps, lat 12.264 ms stddev 14.359, 0 failed
progress: 1727310903.797 s, 1129.6 tps, lat 7.107 ms stddev 5.077, 0 failed
progress: 1727310908.797 s, 1118.6 tps, lat 7.151 ms stddev 1.281, 0 failed
progress: 1727310913.796 s, 1120.0 tps, lat 7.145 ms stddev 1.046, 0 failed
progress: 1727310918.796 s, 1105.6 tps, lat 7.242 ms stddev 0.956, 0 failed
progress: 1727310923.797 s, 1049.8 tps, lat 7.612 ms stddev 1.347, 0 failed
progress: 1727310928.797 s, 1063.8 tps, lat 7.521 ms stddev 1.888, 0 failed
progress: 1727310933.797 s, 939.8 tps, lat 8.498 ms stddev 3.277, 0 failed
progress: 1727310938.796 s, 1069.2 tps, lat 7.491 ms stddev 1.441, 0 failed
progress: 1727310943.796 s, 1033.8 tps, lat 7.743 ms stddev 2.612, 0 failed
progress: 1727310948.797 s, 1056.0 tps, lat 7.576 ms stddev 2.182, 0 failed
progress: 1727310953.797 s, 1027.6 tps, lat 7.780 ms stddev 2.762, 0 failed
progress: 1727310958.796 s, 1053.2 tps, lat 7.599 ms stddev 2.632, 0 failed
progress: 1727310963.797 s, 1093.8 tps, lat 7.312 ms stddev 2.884, 0 failed
progress: 1727310968.796 s, 1118.2 tps, lat 7.157 ms stddev 2.748, 0 failed
progress: 1727310973.796 s, 1139.4 tps, lat 7.020 ms stddev 1.572, 0 failed
progress: 1727310978.796 s, 1185.6 tps, lat 6.741 ms stddev 0.804, 0 failed
progress: 1727310983.796 s, 1106.6 tps, lat 7.231 ms stddev 2.944, 0 failed
progress: 1727310988.796 s, 1090.8 tps, lat 7.335 ms stddev 3.352, 0 failed
progress: 1727310993.797 s, 1221.8 tps, lat 6.525 ms stddev 1.665, 0 failed
progress: 1727310998.797 s, 1227.8 tps, lat 6.538 ms stddev 1.269, 0 failed
progress: 1727311003.796 s, 1045.0 tps, lat 7.651 ms stddev 3.226, 0 failed
progress: 1727311008.796 s, 999.4 tps, lat 8.010 ms stddev 5.505, 0 failed
progress: 1727311013.796 s, 1163.0 tps, lat 6.874 ms stddev 1.344, 0 failed
progress: 1727311018.796 s, 1192.6 tps, lat 6.711 ms stddev 2.211, 0 failed
progress: 1727311023.797 s, 1142.2 tps, lat 6.999 ms stddev 1.014, 0 failed
progress: 1727311028.797 s, 1104.0 tps, lat 7.247 ms stddev 1.844, 0 failed
progress: 1727311033.796 s, 1220.4 tps, lat 6.554 ms stddev 0.829, 0 failed
progress: 1727311038.796 s, 1200.4 tps, lat 6.667 ms stddev 2.379, 0 failed
progress: 1727311043.796 s, 1226.6 tps, lat 6.519 ms stddev 1.601, 0 failed
progress: 1727311048.796 s, 1249.2 tps, lat 6.403 ms stddev 1.793, 0 failed
progress: 1727311053.797 s, 1198.6 tps, lat 6.678 ms stddev 2.550, 0 failed
progress: 1727311058.797 s, 1276.8 tps, lat 6.261 ms stddev 0.908, 0 failed
progress: 1727311063.797 s, 1197.0 tps, lat 6.683 ms stddev 1.590, 0 failed
progress: 1727311068.797 s, 1177.4 tps, lat 6.795 ms stddev 2.106, 0 failed
progress: 1727311073.797 s, 1290.6 tps, lat 6.198 ms stddev 0.666, 0 failed
progress: 1727311078.796 s, 1251.8 tps, lat 6.395 ms stddev 0.795, 0 failed
progress: 1727311083.797 s, 1108.2 tps, lat 7.215 ms stddev 2.011, 0 failed
progress: 1727311088.796 s, 1147.6 tps, lat 6.971 ms stddev 2.264, 0 failed
progress: 1727311093.797 s, 1217.8 tps, lat 6.570 ms stddev 0.954, 0 failed
progress: 1727311098.796 s, 1233.4 tps, lat 6.481 ms stddev 1.443, 0 failed
progress: 1727311103.797 s, 1125.0 tps, lat 7.112 ms stddev 2.270, 0 failed
progress: 1727311108.796 s, 1200.6 tps, lat 6.668 ms stddev 1.800, 0 failed
progress: 1727311113.796 s, 1232.0 tps, lat 6.493 ms stddev 0.779, 0 failed
progress: 1727311118.797 s, 1220.0 tps, lat 6.551 ms stddev 0.792, 0 failed
progress: 1727311123.797 s, 1187.2 tps, lat 6.736 ms stddev 2.352, 0 failed
progress: 1727311128.796 s, 1208.6 tps, lat 6.620 ms stddev 1.137, 0 failed
progress: 1727311133.797 s, 1145.4 tps, lat 6.983 ms stddev 1.923, 0 failed
progress: 1727311138.797 s, 1092.6 tps, lat 7.322 ms stddev 2.604, 0 failed
progress: 1727311143.797 s, 1134.2 tps, lat 7.055 ms stddev 2.287, 0 failed
progress: 1727311148.797 s, 1062.4 tps, lat 7.531 ms stddev 2.525, 0 failed
progress: 1727311153.796 s, 1022.4 tps, lat 7.828 ms stddev 2.711, 0 failed
progress: 1727311158.797 s, 1026.4 tps, lat 7.790 ms stddev 2.108, 0 failed
progress: 1727311163.797 s, 1004.8 tps, lat 7.963 ms stddev 1.807, 0 failed
progress: 1727311168.796 s, 1013.2 tps, lat 7.888 ms stddev 1.823, 0 failed
progress: 1727311173.797 s, 1069.4 tps, lat 7.480 ms stddev 2.156, 0 failed
progress: 1727311178.796 s, 1073.4 tps, lat 7.461 ms stddev 1.194, 0 failed
progress: 1727311183.796 s, 1088.6 tps, lat 7.349 ms stddev 2.318, 0 failed
progress: 1727311188.796 s, 1067.0 tps, lat 7.492 ms stddev 2.146, 0 failed
progress: 1727311193.797 s, 1008.4 tps, lat 7.927 ms stddev 2.345, 0 failed
progress: 1727311198.796 s, 1073.0 tps, lat 7.465 ms stddev 1.392, 0 failed
progress: 1727311203.797 s, 1068.0 tps, lat 7.485 ms stddev 2.863, 0 failed
progress: 1727311208.796 s, 1143.8 tps, lat 6.995 ms stddev 1.297, 0 failed
progress: 1727311213.797 s, 1097.6 tps, lat 7.287 ms stddev 1.212, 0 failed
progress: 1727311218.797 s, 1087.6 tps, lat 7.355 ms stddev 1.083, 0 failed
progress: 1727311223.797 s, 989.4 tps, lat 8.088 ms stddev 2.641, 0 failed
progress: 1727311228.797 s, 964.8 tps, lat 8.287 ms stddev 2.850, 0 failed
progress: 1727311233.796 s, 1076.4 tps, lat 7.434 ms stddev 1.306, 0 failed
progress: 1727311238.797 s, 1026.0 tps, lat 7.797 ms stddev 2.839, 0 failed
progress: 1727311243.796 s, 1066.2 tps, lat 7.499 ms stddev 1.222, 0 failed
progress: 1727311248.797 s, 1018.2 tps, lat 7.854 ms stddev 2.322, 0 failed
progress: 1727311253.797 s, 986.8 tps, lat 8.107 ms stddev 2.837, 0 failed
progress: 1727311258.796 s, 1043.2 tps, lat 7.673 ms stddev 1.257, 0 failed
progress: 1727311263.797 s, 1055.8 tps, lat 7.573 ms stddev 2.110, 0 failed
progress: 1727311268.796 s, 1119.0 tps, lat 7.142 ms stddev 1.256, 0 failed
progress: 1727311273.797 s, 1057.2 tps, lat 7.573 ms stddev 2.158, 0 failed
progress: 1727311278.797 s, 1055.6 tps, lat 7.581 ms stddev 1.373, 0 failed
progress: 1727311283.797 s, 975.2 tps, lat 8.198 ms stddev 2.694, 0 failed
progress: 1727311288.797 s, 991.6 tps, lat 8.065 ms stddev 2.766, 0 failed
progress: 1727311293.797 s, 1112.6 tps, lat 7.195 ms stddev 1.319, 0 failed
progress: 1727311298.796 s, 1230.2 tps, lat 6.504 ms stddev 2.394, 0 failed
progress: 1727311303.797 s, 1271.0 tps, lat 6.288 ms stddev 0.824, 0 failed
progress: 1727311308.796 s, 1185.6 tps, lat 6.753 ms stddev 2.389, 0 failed
progress: 1727311313.796 s, 1293.0 tps, lat 6.184 ms stddev 0.646, 0 failed
progress: 1727311318.796 s, 1272.8 tps, lat 6.287 ms stddev 1.190, 0 failed
progress: 1727311323.797 s, 1262.8 tps, lat 6.327 ms stddev 1.571, 0 failed
progress: 1727311328.796 s, 1240.8 tps, lat 6.450 ms stddev 1.805, 0 failed
progress: 1727311333.796 s, 1233.0 tps, lat 6.484 ms stddev 1.958, 0 failed
progress: 1727311338.796 s, 1307.2 tps, lat 6.125 ms stddev 0.729, 0 failed
progress: 1727311343.796 s, 1263.0 tps, lat 6.336 ms stddev 1.896, 0 failed
progress: 1727311348.797 s, 1275.6 tps, lat 6.272 ms stddev 1.864, 0 failed
progress: 1727311353.796 s, 1209.0 tps, lat 6.615 ms stddev 2.513, 0 failed
progress: 1727311358.796 s, 1202.2 tps, lat 6.655 ms stddev 2.535, 0 failed
progress: 1727311363.797 s, 1305.4 tps, lat 6.125 ms stddev 0.618, 0 failed
progress: 1727311368.797 s, 1233.0 tps, lat 6.484 ms stddev 1.966, 0 failed
progress: 1727311373.796 s, 1288.2 tps, lat 6.213 ms stddev 0.821, 0 failed
progress: 1727311378.796 s, 1288.2 tps, lat 6.213 ms stddev 1.361, 0 failed
progress: 1727311383.796 s, 1212.0 tps, lat 6.601 ms stddev 1.992, 0 failed
progress: 1727311388.797 s, 1226.6 tps, lat 6.518 ms stddev 2.113, 0 failed
progress: 1727311393.797 s, 1146.0 tps, lat 6.979 ms stddev 2.200, 0 failed
progress: 1727311398.796 s, 1199.4 tps, lat 6.672 ms stddev 1.939, 0 failed
progress: 1727311403.797 s, 1256.6 tps, lat 6.357 ms stddev 2.059, 0 failed
progress: 1727311408.796 s, 1196.4 tps, lat 6.697 ms stddev 1.880, 0 failed
progress: 1727311413.796 s, 1250.8 tps, lat 6.395 ms stddev 2.515, 0 failed
progress: 1727311418.796 s, 1269.2 tps, lat 6.298 ms stddev 1.221, 0 failed
progress: 1727311423.796 s, 1148.0 tps, lat 6.974 ms stddev 4.483, 0 failed
progress: 1727311428.796 s, 1348.8 tps, lat 5.930 ms stddev 0.472, 0 failed
progress: 1727311433.796 s, 1288.6 tps, lat 6.207 ms stddev 2.643, 0 failed
progress: 1727311438.796 s, 1313.6 tps, lat 6.088 ms stddev 1.851, 0 failed
progress: 1727311443.796 s, 860.0 tps, lat 9.310 ms stddev 8.585, 0 failed
progress: 1727311448.797 s, 1331.2 tps, lat 6.004 ms stddev 0.467, 0 failed
progress: 1727311453.797 s, 1350.0 tps, lat 5.927 ms stddev 2.444, 0 failed
progress: 1727311458.796 s, 1395.8 tps, lat 5.730 ms stddev 0.534, 0 failed
progress: 1727311463.797 s, 1385.2 tps, lat 5.774 ms stddev 0.472, 0 failed
progress: 1727311468.796 s, 1348.8 tps, lat 5.933 ms stddev 0.479, 0 failed
progress: 1727311473.797 s, 1283.8 tps, lat 6.230 ms stddev 2.429, 0 failed
progress: 1727311478.796 s, 1029.2 tps, lat 7.775 ms stddev 3.223, 0 failed
progress: 1727311483.796 s, 1304.6 tps, lat 6.129 ms stddev 0.542, 0 failed
progress: 1727311488.796 s, 1232.4 tps, lat 6.489 ms stddev 2.633, 0 failed
progress: 1727311493.796 s, 1117.4 tps, lat 7.161 ms stddev 2.719, 0 failed
progress: 1727311498.796 s, 1271.0 tps, lat 6.297 ms stddev 0.684, 0 failed
progress: 1727311503.796 s, 1304.8 tps, lat 6.131 ms stddev 0.580, 0 failed
progress: 1727311508.796 s, 1112.6 tps, lat 7.183 ms stddev 3.414, 0 failed
progress: 1727311513.796 s, 827.6 tps, lat 9.652 ms stddev 12.800, 0 failed
progress: 1727311518.796 s, 1172.0 tps, lat 6.837 ms stddev 5.427, 0 failed
progress: 1727311523.796 s, 1304.8 tps, lat 6.133 ms stddev 0.843, 0 failed
progress: 1727311528.797 s, 1180.0 tps, lat 6.778 ms stddev 3.599, 0 failed
progress: 1727311533.796 s, 1241.0 tps, lat 6.448 ms stddev 2.010, 0 failed
progress: 1727311538.796 s, 1302.4 tps, lat 6.140 ms stddev 2.186, 0 failed
progress: 1727311543.796 s, 1231.2 tps, lat 6.500 ms stddev 3.183, 0 failed
progress: 1727311548.796 s, 1265.2 tps, lat 6.318 ms stddev 1.369, 0 failed
progress: 1727311553.796 s, 1314.2 tps, lat 6.094 ms stddev 0.560, 0 failed
progress: 1727311558.796 s, 1279.0 tps, lat 6.250 ms stddev 2.190, 0 failed
progress: 1727311563.796 s, 1078.0 tps, lat 7.423 ms stddev 3.393, 0 failed
progress: 1727311568.797 s, 1091.8 tps, lat 7.326 ms stddev 3.539, 0 failed
progress: 1727311573.797 s, 1184.4 tps, lat 6.753 ms stddev 2.245, 0 failed
progress: 1727311578.796 s, 1017.0 tps, lat 7.866 ms stddev 4.589, 0 failed
progress: 1727311583.796 s, 1319.0 tps, lat 6.068 ms stddev 0.555, 0 failed
progress: 1727311588.797 s, 1286.4 tps, lat 6.216 ms stddev 0.640, 0 failed
progress: 1727311593.796 s, 1289.0 tps, lat 6.202 ms stddev 2.048, 0 failed
progress: 1727311598.796 s, 1285.8 tps, lat 6.228 ms stddev 0.667, 0 failed
progress: 1727311603.797 s, 936.2 tps, lat 8.543 ms stddev 4.695, 0 failed
progress: 1727311608.796 s, 1309.4 tps, lat 6.109 ms stddev 0.780, 0 failed
progress: 1727311613.796 s, 1174.6 tps, lat 6.802 ms stddev 3.070, 0 failed
progress: 1727311618.797 s, 1231.2 tps, lat 6.503 ms stddev 2.875, 0 failed
progress: 1727311623.796 s, 1165.6 tps, lat 6.862 ms stddev 3.157, 0 failed
progress: 1727311628.796 s, 1375.2 tps, lat 5.818 ms stddev 0.497, 0 failed
progress: 1727311633.796 s, 1196.2 tps, lat 6.689 ms stddev 2.989, 0 failed
progress: 1727311638.796 s, 1139.4 tps, lat 7.011 ms stddev 2.691, 0 failed
progress: 1727311643.796 s, 1090.8 tps, lat 7.344 ms stddev 3.458, 0 failed
progress: 1727311648.796 s, 1189.4 tps, lat 6.719 ms stddev 5.587, 0 failed
progress: 1727311653.796 s, 1281.8 tps, lat 6.243 ms stddev 0.943, 0 failed
progress: 1727311658.796 s, 1214.0 tps, lat 6.590 ms stddev 2.609, 0 failed
progress: 1727311663.796 s, 1319.4 tps, lat 6.061 ms stddev 0.551, 0 failed
progress: 1727311668.797 s, 1148.0 tps, lat 6.968 ms stddev 3.680, 0 failed
progress: 1727311673.797 s, 1204.4 tps, lat 6.636 ms stddev 2.829, 0 failed
progress: 1727311678.797 s, 1199.2 tps, lat 6.682 ms stddev 2.348, 0 failed
progress: 1727311683.796 s, 1155.6 tps, lat 6.922 ms stddev 2.998, 0 failed
progress: 1727311688.796 s, 1296.0 tps, lat 6.170 ms stddev 1.848, 0 failed
progress: 1727311693.796 s, 1311.6 tps, lat 6.102 ms stddev 0.544, 0 failed
progress: 1727311698.797 s, 1205.6 tps, lat 6.627 ms stddev 2.793, 0 failed
progress: 1727311703.796 s, 1162.6 tps, lat 6.888 ms stddev 2.356, 0 failed
progress: 1727311708.796 s, 1133.0 tps, lat 7.060 ms stddev 3.468, 0 failed
progress: 1727311713.796 s, 1299.0 tps, lat 6.160 ms stddev 0.599, 0 failed
progress: 1727311718.797 s, 1150.6 tps, lat 6.949 ms stddev 3.637, 0 failed
progress: 1727311723.796 s, 1034.6 tps, lat 7.734 ms stddev 3.479, 0 failed
progress: 1727311728.796 s, 1302.4 tps, lat 6.143 ms stddev 0.622, 0 failed
progress: 1727311733.796 s, 1130.4 tps, lat 7.069 ms stddev 3.027, 0 failed
progress: 1727311738.796 s, 1205.2 tps, lat 6.640 ms stddev 2.938, 0 failed
progress: 1727311743.797 s, 1167.4 tps, lat 6.845 ms stddev 1.739, 0 failed
progress: 1727311748.796 s, 1199.4 tps, lat 6.677 ms stddev 2.806, 0 failed
progress: 1727311753.797 s, 1133.6 tps, lat 7.051 ms stddev 2.037, 0 failed
progress: 1727311758.796 s, 858.6 tps, lat 9.326 ms stddev 4.413, 0 failed
progress: 1727311763.797 s, 1144.8 tps, lat 6.988 ms stddev 2.903, 0 failed
progress: 1727311768.796 s, 1110.4 tps, lat 7.206 ms stddev 2.622, 0 failed
progress: 1727311773.796 s, 1109.2 tps, lat 7.209 ms stddev 1.770, 0 failed
progress: 1727311778.796 s, 1252.8 tps, lat 6.385 ms stddev 1.824, 0 failed
progress: 1727311783.796 s, 1210.8 tps, lat 6.607 ms stddev 2.323, 0 failed
progress: 1727311788.796 s, 1103.2 tps, lat 7.250 ms stddev 3.440, 0 failed
progress: 1727311793.797 s, 1057.8 tps, lat 7.555 ms stddev 2.863, 0 failed
